ID	n_rate	c_rate	g_rate	l_rate	l2_rate	taeGut_0	taeGut_1	taeGut_2	taeGut_3	ficAlb_0	ficAlb_1	ficAlb_2	ficAlb_3	pseHum_0	pseHum_1	pseHum_2	pseHum_3	corBra_0	corBra_1	corBra_2	corBra_3	melUnd_0	melUnd_1	melUnd_2	melUnd_3	falPer_0	falPer_1	falPer_2	falPer_3	picPub_0	picPub_1	picPub_2	picPub_3	lepDis_0	lepDis_1	lepDis_2	lepDis_3	halLeu_0	halLeu_1	halLeu_2	halLeu_3	aptFor_0	aptFor_1	aptFor_2	aptFor_3	pygAde_0	pygAde_1	pygAde_2	pygAde_3	fulGla_0	fulGla_1	fulGla_2	fulGla_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	balReg_0	balReg_1	balReg_2	balReg_3	chaVoc_0	chaVoc_1	chaVoc_2	chaVoc_3	calAnn_0	calAnn_1	calAnn_2	calAnn_3	chaPel_0	chaPel_1	chaPel_2	chaPel_3	cucCan_0	cucCan_1	cucCan_2	cucCan_3	colLiv_0	colLiv_1	colLiv_2	colLiv_3	mesUni_0	mesUni_1	mesUni_2	mesUni_3	galGal_0	galGal_1	galGal_2	galGal_3	melGal_0	melGal_1	melGal_2	melGal_3	anaPla_0	anaPla_1	anaPla_2	anaPla_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	allMis_0	allMis_1	allMis_2	allMis_3	allSin_0	allSin_1	allSin_2	allSin_3	croPor_0	croPor_1	croPor_2	croPor_3	gavGan_0	gavGan_1	gavGan_2	gavGan_3	chrPic_0	chrPic_1	chrPic_2	chrPic_3	cheMyd_0	cheMyd_1	cheMyd_2	cheMyd_3	anoCar_0	anoCar_1	anoCar_2	anoCar_3	taeGut.ficAlb_0	taeGut.ficAlb_1	taeGut.ficAlb_2	taeGut.ficAlb_3	taeGut.pseHum_0	taeGut.pseHum_1	taeGut.pseHum_2	taeGut.pseHum_3	taeGut.corBra_0	taeGut.corBra_1	taeGut.corBra_2	taeGut.corBra_3	taeGut.melUnd_0	taeGut.melUnd_1	taeGut.melUnd_2	taeGut.melUnd_3	taeGut.falPer_0	taeGut.falPer_1	taeGut.falPer_2	taeGut.falPer_3	picPub.lepDis_0	picPub.lepDis_1	picPub.lepDis_2	picPub.lepDis_3	picPub.halLeu_0	picPub.halLeu_1	picPub.halLeu_2	picPub.halLeu_3	taeGut.picPub_0	taeGut.picPub_1	taeGut.picPub_2	taeGut.picPub_3	aptFor.pygAde_0	aptFor.pygAde_1	aptFor.pygAde_2	aptFor.pygAde_3	aptFor.fulGla_0	aptFor.fulGla_1	aptFor.fulGla_2	aptFor.fulGla_3	aptFor.nipNip_0	aptFor.nipNip_1	aptFor.nipNip_2	aptFor.nipNip_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	balReg.chaVoc_0	balReg.chaVoc_1	balReg.chaVoc_2	balReg.chaVoc_3	taeGut.balReg_0	taeGut.balReg_1	taeGut.balReg_2	taeGut.balReg_3	calAnn.chaPel_0	calAnn.chaPel_1	calAnn.chaPel_2	calAnn.chaPel_3	calAnn.cucCan_0	calAnn.cucCan_1	calAnn.cucCan_2	calAnn.cucCan_3	taeGut.calAnn_0	taeGut.calAnn_1	taeGut.calAnn_2	taeGut.calAnn_3	colLiv.mesUni_0	colLiv.mesUni_1	colLiv.mesUni_2	colLiv.mesUni_3	taeGut.colLiv_0	taeGut.colLiv_1	taeGut.colLiv_2	taeGut.colLiv_3	galGal.melGal_0	galGal.melGal_1	galGal.melGal_2	galGal.melGal_3	galGal.anaPla_0	galGal.anaPla_1	galGal.anaPla_2	galGal.anaPla_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3	allMis.allSin_0	allMis.allSin_1	allMis.allSin_2	allMis.allSin_3	croPor.gavGan_0	croPor.gavGan_1	croPor.gavGan_2	croPor.gavGan_3	allMis.croPor_0	allMis.croPor_1	allMis.croPor_2	allMis.croPor_3	taeGut.allMis_0	taeGut.allMis_1	taeGut.allMis_2	taeGut.allMis_3	chrPic.cheMyd_0	chrPic.cheMyd_1	chrPic.cheMyd_2	chrPic.cheMyd_3	taeGut.chrPic_0	taeGut.chrPic_1	taeGut.chrPic_2	taeGut.chrPic_3	taeGut.anoCar_0	taeGut.anoCar_1	taeGut.anoCar_2	taeGut.anoCar_3
mCE1366372	6.91542	0.160646	0.244776	0.0543411	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000333333	0.999667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000333333	0.998	0.00166667	0	0.000555556	0.998667	0.000777778	0	0.000222222	0.999778	0	0	0.001	0.999	0	0	0.0104444	0.989222	0.000333333	0	0.007	0.993	0	0	0	1	0	0	0.000888889	0.999111	0	0	0.000555556	0.999444	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.00311111	0.996889	0	0	0	0.424333	0.575667	0	0	0.424222	0.575778	0	0	0.436556	0.563444	0	0	0	1	0	0	0	1	0	0.355556	0.629778	0.0146667	0	0.358556	0.628	0.0134444	0	0.361222	0.632556	0.00622222	0	0.553222	0.432444	0.0143333	0	0.0257778	0	0.974222	0	0.0143333	0.977333	0.00833333	1	0.928667	0.0121111	0.0592222	0	0.319889	0.680111	0	0	0.675889	0.324111	0	0	0.979444	0.0205556	0	1	0	0	0	0	0.966333	0.0336667	0	0	0.831667	0.168333	0	0	0.72	0.28	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000555556	0.999444	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.00244444	0.997556	0	0	0.000555556	0.999444	0	0	0.00177778	0.998222	0	0	0.00577778	0.994222	0	0	0.00811111	0.991889	0	0	0.0115556	0.988444	0	0	0.0134444	0.986556	0	0	0.001	0.999	0	0	0.00388889	0.996111	0	0	0.0177778	0.982222	0	0	0.00522222	0.994778	0	0	0.037	0.963	0	0	0.000222222	0.999778	0	0	0.00744444	0.992556	0	0	0.0791111	0.920889	0	0	0	0.438556	0.561444	0	0	0.440444	0.559556	0	0	0	1	0	0	0.608222	0.391778	0	0.498667	0.494333	0.007	0	0.521667	0.471444	0.00688889	0	0.609889	0.384	0.00611111	0	0.0257778	0.966111	0.00811111	0	0.748778	0.245111	0.00611111	0	0.931667	0.0622222	0.00611111	0	0.937	0.0568889	0.00611111	0	0.937556	0.0624444	0	0	0.944778	0.0552222	0	0	0.993667	0.00633333	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0.999444	0.000555556	0	0	1	0	0	1	0	0	0
mCE1366428	1.48577	0.168982	0.594329	0.0286087	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.997889	0.00211111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	0.999444	0.000555556	0	0	0.999889	0.000111111	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999556	0.000444444	0	0	1	0	0	0	1	0	0	0	0.828778	0.171222	0	0	0.877111	0.122889	0	0	0.776889	0.223111	0	0	0	1	0	0	0	1	0	0	0.994222	0.00577778	0	0	0.996	0.004	0	0	0.999889	0.000111111	0	0	0.999667	0.000333333	0	0	0.969556	0.0304444	0	0	1	0	0	0	0.973111	0.0268889	0	0	0.996222	0.00377778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.917	0.083	0	0	0.933222	0.0667778	0	0	0	1	0	0	0.935111	0.0648889	0	0	0.999667	0.000333333	0	0	0.999667	0.000333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000555556	0.999444	0	0	0	1	0	0	0.244444	0.755556	0	1	0	0	0
mCE1368231	1.10639	0.254891	0.480657	0.0870303	0	0	0	0.977889	0.0221111	0	0	0.994222	0.00577778	0	0	0.993111	0.00688889	0	0	0.999333	0.000666667	0	0	0.890333	0.109667	0	0	0.996444	0.00355556	0	0	1	0	0	0	0.992889	0.00711111	0	0	0.999778	0.000222222	0	0	0.0281111	0.971889	0	0	0.0194444	0.980556	0	0	0.914556	0.0854444	0	0	0.994889	0.00511111	0	0	0.715778	0.284222	0	0	0.998333	0.00166667	0	0	0.399333	0.600667	0	0	0.0513333	0.948667	0	0	0.947556	0.0524444	0	0	1	0	0	0	0.995222	0.00477778	0	0	0.918333	0.0816667	0	0	1	0	0	0	0.999	0.001	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.929222	0.0707778	0	0	0.945222	0.0547778	0	0	0.915667	0.0843333	0	0	0.609	0.391	0	0	0.999222	0.000777778	0	0	0.994222	0.00577778	0	0	1	0	0	0	1	0	0	0	0.997778	0.00222222	0	0	0.0193333	0.980667	0	0.00111111	0.998889	0	0	0.00233333	0.997667	0	0	0.00411111	0.995889	0	0	0.00222222	0.997778	0	0	0.102667	0.897333	0	0	1	0	0	1	0	0	0	0	0	0.999444	0.000555556	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0284444	0.971556	0	0	0.926	0.074	0	0	0.998111	0.00188889	0	0	1	0	0	0	0.998778	0.00122222	0	0	1	0	0	0	0.501111	0.498889	0	0	0.96	0.04	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.969667	0.0303333	0	0	0.972	0.028	0	0	0.955667	0.0443333	0	0	0.987333	0.0126667	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00322222	0.996778	0	0	0.00766667	0.992333	0	0	0.01	0.99	0	0	0.0398889	0.960111	0	0	1	0	0	0	1	0	0	1	0	0	0
mCE1369611	7.11605	0.391664	0.511303	0.0396329	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00233333	0.997667	0	0	0.000111111	0.938556	0.0613333	0	0.000111111	0.207889	0.792	0	0	0.997111	0.00288889	0	0.00122222	0.987889	0.0108889	0	0.000444444	0.999556	0	0	0.000666667	0.630556	0.368778	0	0.000333333	0.997222	0.00244444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.00866667	0.991333	0	0	0.0366667	0.963333	0	0	0.0396667	0.960333	0	0	0.0484444	0.951556	0	0	0.0356667	0.964333	0	0	0.221667	0.778333	0	0	0.382667	0.617333	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000333333	0.999667	0	0	0.000111111	0.999889	0	0	0.000333333	0.999667	0	0	0.001	0.999	0	0	0.000444444	0.999556	0	0	0.00255556	0.997444	0	0	0	1	0	0	0.00322222	0.996778	0	0	0.00644444	0.993556	0	0	0.000111111	0.955111	0.0447778	0	0.000333333	0.999667	0	0	0.00144444	0.998556	0	0	0.00155556	0.998444	0	0	0.000666667	0.999333	0	0	0.00233333	0.997667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00444444	0.995556	0	0	0.0274444	0.972556	0	0	0.0812222	0.918778	0	0	0.0784444	0.921556	0	0	0.082	0.918	0	0	0.294889	0.705111	0	0	0.398889	0.601111	0	0	0.517444	0.482556	0	0	0.744667	0.255333	0	1	0	0	0
mCE1369697	6.13701	0.282303	0.330445	0.0248923	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.991889	0.00811111	0	0	0.908333	0.0916667	0	0	0.993667	0.00633333	0	0	0	1	0	0	1	0	0	0	0.999444	0.000555556	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.128222	0.871778	0	0	0.137778	0.862222	0	0	0.592889	0.407111	0	0	0.227778	0.772222	0	0	0.926444	0.0735556	0	0	0.992667	0.00733333	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998778	0.00122222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000555556	0.999444	0	0	0.286556	0.713444	0	0	0.865333	0.134667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
mCE1373506	1.27966	0.173777	0.505415	0.0252492	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.969889	0.0301111	0	0	0.988	0.012	0	0	0.974	0.026	0	0	0.999556	0.000444444	0	0	0.999889	0.000111111	0	0	0.998111	0.00188889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.972556	0.0274444	0	0	0.974222	0.0257778	0	0	0.994556	0.00544444	0	0	0.991667	0.00833333	0	0	1	0	0	0	0.948889	0.0511111	0	0	0.952889	0.0471111	0	0	1	0	0	0	0.999667	0.000333333	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998222	0.00177778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.987222	0.0127778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.968	0.032	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0
mCE1377983	1.13519	0.0827193	0.597765	0.055917	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.956111	0.0438889	0	0	0.997111	0.00288889	0	0	1	0	0	0	0.999222	0.000777778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.892778	0.107222	0	0	0.902111	0.0978889	0	0	0.929667	0.0703333	0	0	0.000555556	0.999444	0	0	0.000555556	0.999444	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.936444	0.0635556	0	0	0.949	0.051	0	0	0.000555556	0.999444	0	0	0.949222	0.0507778	0	0	0	1	0	0	0.951778	0.0482222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.249889	0.750111	0
mCE1383020	3.37868	0.304963	0.415104	0.0751053	0	0	0	1	0	0	0	1	0	0	0	0.999778	0.000222222	0	0	0.984556	0.0154444	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999667	0.000333333	0	0	0.987889	0.0121111	0	0	0.996222	0.00377778	0	0	0.971556	0.0284444	0	0	0.999556	0.000444444	0	0	1	0	0	0	1	0	0	0	0.998556	0.00144444	0	0	0.923	0.077	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.921667	0.0783333	0	0.000222222	0.998222	0.00155556	0	0.000222222	0.969444	0.0303333	0	0.000555556	0.532667	0.466778	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.965333	0.0346667	0	0	0.366556	0.633444	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.994778	0.00522222	0	0	0.999889	0.000111111	0	0	1	0	0	0.000111111	0.999889	0	0	0.000333333	0.00466667	0.995	0	0.373222	0.626778	0	0	0.434444	0.565556	0	0	0.269889	0.730111	0	0	0.278222	0.721778	0	0	0.134556	0.865444	0	0	0.123	0.877	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000222222	0.999778	0	0	0.000333333	0.999667	0	0	0.000555556	0.999444	0	0	0.000555556	0.999444	0	0	0	0	1	0	0	0	1	0	0	0.968444	0.0315556	0	0	0.968778	0.0312222	0	0	0	1	0	0	0.970444	0.0295556	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000333333	0.999667	0	0	0.000888889	0.999111	0	0	0.470111	0.529889	0	0	0.385	0.615	0	0	0.509333	0.490667	0	0	0.557222	0.442778	0	0	0.274333	0.725667	0	0	0.721111	0.278889	0	1	0	0	0
mCE1384849	0.664727	0.232067	0.232465	0.141732	0	0	0	0.999	0.001	0	0	0.999889	0.000111111	0	0	0.989444	0.0105556	0	0	0.942667	0.0573333	0	0	0.991667	0.00833333	0	0	0.999	0.001	0	0	1	0	0	0	0.995111	0.00488889	0	0	0.984222	0.0157778	0	0	0.272444	0.727556	0	0	0.103	0.897	0	0	0.400222	0.599778	0	0	0.992444	0.00755556	0	0	0.999111	0.000888889	0	0	0.932222	0.0677778	0	0	0.875889	0.124111	0	0	0.842889	0.157111	0	0	0.983111	0.0168889	0	0	0.350111	0.649889	0	0	1	0	0	0	0.999444	0.000555556	0	0	0.999889	0.000111111	0	0	0.999889	0.000111111	0	0	0.000333333	0.999667	0	0	0.000333333	0.999667	0	0	0.000555556	0.999444	0	0	0.000666667	0.999333	0	0	0.000888889	0.999111	0	0	0.0738889	0.926111	0	0	0.163111	0.836889	0	0	0.0137778	0.986222	0	0	0.366667	0.633333	0	0	0.501	0.499	0	0	0.0118889	0.988111	0	0	0.0864444	0.913556	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.989111	0.0108889	0	0	0.994444	0.00555556	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.312333	0.687667	0	0	0.592778	0.407222	0	0	0.995778	0.00422222	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.981889	0.0181111	0	0	0.998889	0.00111111	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000333333	0.999667	0	0	0.000555556	0.999444	0	0	0.000888889	0.999111	0	0	0.0131111	0.986889	0	0	0.173	0.827	0	0	0.290889	0.709111	0	0	0.427	0.573	0	0	0.566333	0.433667	0	0	0.976444	0.0235556	0	0	0.979333	0.0206667	0	0	0.980222	0.0197778	0	0	0.987778	0.0122222	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00188889	0.998111	0	0	1	0	0	0	1	0	0	0	1	0	0
mCE1385582	8.48303	0.223294	0.24929	0.0363222	0	0	0	1	0	0	0	1	0	0	0	0.990333	0.00966667	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999111	0.000777778	0	0	0.999444	0.000555556	0	0	0.999889	0.000111111	0	0.000222222	0.999778	0	0	0.000444444	0.999556	0	0	0.000555556	0.999444	0	0	0.00222222	0.997778	0	0	0.00222222	0.997667	0.000111111	0	0.000333333	0.999667	0	0	0.000222222	0.999778	0	0	0.000555556	0.999444	0	0	0	1	0	0	0	1	0	0	0.000444444	0.999556	0	0	0.337333	0.363222	0.299444	0	0.279556	0.669778	0.0506667	0	0.309667	0.685	0.00533333	0	0	0	1	0	0	0.988667	0.0113333	0	0.554222	0.444222	0.00155556	0	0.549556	0.449778	0.000666667	0	0.433222	0.566778	0	0	0.489444	0.510556	0	0	0.480889	0.519	0.000111111	0	0.310222	0.689778	0	0	0.720556	0.279333	0.000111111	0	0.785111	0.214889	0	0	0.481333	0.518667	0	0	0.481778	0.518222	0	0	0.380778	0.619222	0	0	0.394	0.606	0	0	0.642	0.358	0	0	0.589889	0.410111	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000111111	0.999889	0	0	0	1	0	0	0.000111111	0.999889	0	0	0.000222222	0.999778	0	0	0.000111111	0.999889	0	0	0.000111111	0.999889	0	0	0.000333333	0.999667	0	0	0.000555556	0.999444	0	0	0.00111111	0.998889	0	0	0.00177778	0.998222	0	0	0.00266667	0.997333	0	0	0.00277778	0.997222	0	0	0.00433333	0.995667	0	0	0.000888889	0.999111	0	0	0.00788889	0.992111	0	0	0	1	0	0	0.003	0.997	0	0	0.0538889	0.946111	0	0	0.355111	0.606333	0.0385556	0	0.409111	0.590889	0	0	0	0.999667	0.000333333	0	0.465778	0.534222	0	0	0.744111	0.255889	0	0	0.771556	0.228444	0	0	0.613556	0.386444	0	0	0.539889	0.460111	0	0	0.722889	0.277111	0	0	0.806556	0.193444	0	0	0.835444	0.164556	0	0	0.87	0.13	0	0	0.990889	0.00911111	0	0	0.692333	0.307667	0	0	0.604556	0.395444	0	0	0.991444	0.00855556	0	0	0.999889	0.000111111	0	0	0.948667	0.0513333	0	0	1	0	0	1	0	0	0
mCE1386913	5.99624	0.16648	0.33086	0.0391726	0	0	0	1	0	0	0	0.999889	0.000111111	0	0	1	0	0	0	0.999111	0.000888889	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998778	0.00122222	0	0	0.997667	0.00233333	0	0	0.999667	0.000333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998333	0.00166667	0	0	1	0	0	0	0.960667	0.0393333	0	0	0.962889	0.0371111	0	0	0.984222	0.0157778	0	0	0	1	0	0	0	1	0	0.000333333	0.986889	0.0127778	0	0.000111111	0.988889	0.011	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.00122222	0.998667	0.000111111	0	0.000222222	0.999778	0	0	0.000555556	0.999444	0	0	0.000222222	0.999778	0	0	0.000111111	0.999889	0	0	0.935111	0.0648889	0	0	0.983444	0.0165556	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.989	0.011	0	0	0.998889	0.00111111	0	0	0	1	0	0	0.999222	0.000777778	0	0.000333333	0.999667	0	0	0.000333333	0.999667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00166667	0.998333	0	0	0.00288889	0.997111	0	0	0.000666667	0.999333	0	0	0.000333333	0.999667	0	0	0.00133333	0.998667	0	0	0.0973333	0.902667	0	0	0.988	0.012	0	0	0.991667	0.00833333	0	1	0	0	0
